employee_import_key,facility_id,facility_name,facility_type_name,department_id,department_name,department_type_id,department_type_name,is_department_manager,is_facility_manager,manager_import_key,full_name,first_name,last_name,phone_number,email,street_address,job_title,salary,hours_worked,employment_status,generated_source
EMP_362_378_0004,362,MARLIN - MAIN OFFICE,Post Office,378,FAMAMO661_Delivery,2,Delivery,0,0,EMP_362_378_0001,Ashley West,Ashley,West,555-350-2390,ashley.west.362.378.4@postal-demo.local,952 Mark Turnpike,Delivery Associate,44500.0,2014,Full-Time,staffing_plan_employee_generation.ipynb
EMP_362_890_0001,362,MARLIN - MAIN OFFICE,Post Office,890,FAMAMO661_Logistics,3,Logistics,1,0,,Diane Gomez,Diane,Gomez,555-237-8481,diane.gomez.362.890.1@postal-demo.local,9281 Griffin Drives Suite 680,Logistics Manager,88300.0,2195,Full-Time,staffing_plan_employee_generation.ipynb
EMP_362_890_0002,362,MARLIN - MAIN OFFICE,Post Office,890,FAMAMO661_Logistics,3,Logistics,0,0,EMP_362_890_0001,Randy Harris,Randy,Harris,555-385-8596,randy.harris.362.890.2@postal-demo.local,1611 Hensley Camp,Transportation Clerk,48700.0,2097,Full-Time,staffing_plan_employee_generation.ipynb
EMP_362_1430_0001,362,MARLIN - MAIN OFFICE,Post Office,1430,FAMAMO661_Retail Services,1,Retail Services,1,0,,Lisa Griffith,Lisa,Griffith,555-681-2795,lisa.griffith.362.1430.1@postal-demo.local,78908 Phillip Union Apt. 112,Retail Services Manager,94100.0,1965,Full-Time,staffing_plan_employee_generation.ipynb
EMP_362_1430_0002,362,MARLIN - MAIN OFFICE,Post Office,1430,FAMAMO661_Retail Services,1,Retail Services,0,0,EMP_362_1430_0001,Susan Underwood,Susan,Underwood,555-347-2707,susan.underwood.362.1430.2@postal-demo.local,592 Kimberly Estates Apt. 312,Customer Service Clerk,41900.0,1199,Part-Time,staffing_plan_employee_generation.ipynb
EMP_362_1430_0003,362,MARLIN - MAIN OFFICE,Post Office,1430,FAMAMO661_Retail Services,1,Retail Services,0,0,EMP_362_1430_0001,Mark Tucker,Mark,Tucker,555-347-3746,mark.tucker.362.1430.3@postal-demo.local,0385 Martinez Extensions,Retail Clerk,48500.0,2041,Full-Time,staffing_plan_employee_generation.ipynb
EMP_363_379_0001,363,MARSHALL - MAIN OFFICE,Post Office,379,HAMAMO670_Delivery,2,Delivery,1,1,,Hannah Lyons,Hannah,Lyons,555-889-4128,hannah.lyons.363.379.1@postal-demo.local,34277 Douglas Island Suite 374,Delivery Manager,103300.0,2136,Full-Time,staffing_plan_employee_generation.ipynb
EMP_363_379_0002,363,MARSHALL - MAIN OFFICE,Post Office,379,HAMAMO670_Delivery,2,Delivery,0,0,EMP_363_379_0001,Hector Mueller,Hector,Mueller,555-248-5195,hector.mueller.363.379.2@postal-demo.local,209 Lopez Mill Apt. 741,Delivery Associate,59100.0,1998,Full-Time,staffing_plan_employee_generation.ipynb
EMP_363_379_0003,363,MARSHALL - MAIN OFFICE,Post Office,379,HAMAMO670_Delivery,2,Delivery,0,0,EMP_363_379_0001,Mike Romero,Mike,Romero,555-893-9885,mike.romero.363.379.3@postal-demo.local,942 Williams Wall,Mail Carrier,46900.0,1922,Full-Time,staffing_plan_employee_generation.ipynb
EMP_363_379_0004,363,MARSHALL - MAIN OFFICE,Post Office,379,HAMAMO670_Delivery,2,Delivery,0,0,EMP_363_379_0001,Elaine Davies,Elaine,Davies,555-657-9309,elaine.davies.363.379.4@postal-demo.local,530 Howard Vista,Delivery Associate,49100.0,2155,Full-Time,staffing_plan_employee_generation.ipynb
EMP_363_891_0001,363,MARSHALL - MAIN OFFICE,Post Office,891,HAMAMO670_Logistics,3,Logistics,1,0,,Jocelyn Kelley,Jocelyn,Kelley,555-683-2217,jocelyn.kelley.363.891.1@postal-demo.local,936 Powers Falls Suite 379,Logistics Manager,88500.0,2028,Full-Time,staffing_plan_employee_generation.ipynb
EMP_363_891_0002,363,MARSHALL - MAIN OFFICE,Post Office,891,HAMAMO670_Logistics,3,Logistics,0,0,EMP_363_891_0001,Michael Hernandez,Michael,Hernandez,555-369-7328,michael.hernandez.363.891.2@postal-demo.local,1292 John Cove,Mail Handler,42600.0,1870,Full-Time,staffing_plan_employee_generation.ipynb
EMP_363_1431_0001,363,MARSHALL - MAIN OFFICE,Post Office,1431,HAMAMO670_Retail Services,1,Retail Services,1,0,,Curtis Beasley,Curtis,Beasley,555-547-5396,curtis.beasley.363.1431.1@postal-demo.local,30107 Lopez Track,Retail Services Manager,75500.0,2069,Full-Time,staffing_plan_employee_generation.ipynb
EMP_363_1431_0002,363,MARSHALL - MAIN OFFICE,Post Office,1431,HAMAMO670_Retail Services,1,Retail Services,0,0,EMP_363_1431_0001,Erica Thompson,Erica,Thompson,555-657-3249,erica.thompson.363.1431.2@postal-demo.local,9484 George Dam Apt. 232,Retail Associate,39100.0,1410,Part-Time,staffing_plan_employee_generation.ipynb
EMP_363_1431_0003,363,MARSHALL - MAIN OFFICE,Post Office,1431,HAMAMO670_Retail Services,1,Retail Services,0,0,EMP_363_1431_0001,Rebecca Grant,Rebecca,Grant,555-308-5579,rebecca.grant.363.1431.3@postal-demo.local,570 Clark Village,Window Clerk,51600.0,1912,Full-Time,staffing_plan_employee_generation.ipynb
EMP_364_380_0001,364,MART - MAIN OFFICE,Post Office,380,MCMAMO664_Delivery,2,Delivery,1,1,,Martha Wright,Martha,Wright,555-919-8264,martha.wright.364.380.1@postal-demo.local,587 Timothy Extension,Delivery Manager,98800.0,2118,Full-Time,staffing_plan_employee_generation.ipynb
EMP_364_380_0002,364,MART - MAIN OFFICE,Post Office,380,MCMAMO664_Delivery,2,Delivery,0,0,EMP_364_380_0001,David Dodson,David,Dodson,555-620-8285,david.dodson.364.380.2@postal-demo.local,8226 Zachary River,Delivery Associate,48900.0,1926,Full-Time,staffing_plan_employee_generation.ipynb
EMP_364_380_0003,364,MART - MAIN OFFICE,Post Office,380,MCMAMO664_Delivery,2,Delivery,0,0,EMP_364_380_0001,Wendy Carlson,Wendy,Carlson,555-771-3122,wendy.carlson.364.380.3@postal-demo.local,51931 Kirby Hollow Suite 988,Rural Carrier,45800.0,2013,Full-Time,staffing_plan_employee_generation.ipynb
EMP_364_380_0004,364,MART - MAIN OFFICE,Post Office,380,MCMAMO664_Delivery,2,Delivery,0,0,EMP_364_380_0001,Kristin Brock,Kristin,Brock,555-496-7833,kristin.brock.364.380.4@postal-demo.local,74738 Cody Underpass,Rural Carrier,43100.0,1407,Part-Time,staffing_plan_employee_generation.ipynb
EMP_364_892_0001,364,MART - MAIN OFFICE,Post Office,892,MCMAMO664_Logistics,3,Logistics,1,0,,Jason Brown,Jason,Brown,555-643-6441,jason.brown.364.892.1@postal-demo.local,462 Kirby Island Suite 077,Logistics Manager,94700.0,1852,Full-Time,staffing_plan_employee_generation.ipynb
EMP_364_892_0002,364,MART - MAIN OFFICE,Post Office,892,MCMAMO664_Logistics,3,Logistics,0,0,EMP_364_892_0001,Nicole Smith,Nicole,Smith,555-720-9380,nicole.smith.364.892.2@postal-demo.local,55882 Sally Plaza Apt. 180,Logistics Associate,52000.0,2084,Full-Time,staffing_plan_employee_generation.ipynb
EMP_364_1432_0001,364,MART - MAIN OFFICE,Post Office,1432,MCMAMO664_Retail Services,1,Retail Services,1,0,,Elizabeth Shepherd,Elizabeth,Shepherd,555-230-3790,elizabeth.shepherd.364.1432.1@postal-demo.local,502 Vasquez Ramp,Retail Services Manager,93500.0,1944,Full-Time,staffing_plan_employee_generation.ipynb
EMP_364_1432_0002,364,MART - MAIN OFFICE,Post Office,1432,MCMAMO664_Retail Services,1,Retail Services,0,0,EMP_364_1432_0001,Theresa Gallagher,Theresa,Gallagher,555-772-5251,theresa.gallagher.364.1432.2@postal-demo.local,753 Jones Landing Suite 415,Customer Service Clerk,48700.0,1856,Full-Time,staffing_plan_employee_generation.ipynb
EMP_365_381_0001,365,MCADOO - MAIN OFFICE,Post Office,381,DIMCMO243_Delivery,2,Delivery,1,1,,Nicole Roman,Nicole,Roman,555-960-1390,nicole.roman.365.381.1@postal-demo.local,07066 Becker Park,Delivery Manager,104800.0,1987,Full-Time,staffing_plan_employee_generation.ipynb
EMP_365_381_0002,365,MCADOO - MAIN OFFICE,Post Office,381,DIMCMO243_Delivery,2,Delivery,0,0,EMP_365_381_0001,Bruce Wu,Bruce,Wu,555-574-5901,bruce.wu.365.381.2@postal-demo.local,31191 Terry Cove Suite 530,City Carrier,53200.0,2083,Full-Time,staffing_plan_employee_generation.ipynb
EMP_365_381_0003,365,MCADOO - MAIN OFFICE,Post Office,381,DIMCMO243_Delivery,2,Delivery,0,0,EMP_365_381_0001,Brooke Henry,Brooke,Henry,555-487-5037,brooke.henry.365.381.3@postal-demo.local,40377 Teresa Branch,Rural Carrier,49400.0,2022,Full-Time,staffing_plan_employee_generation.ipynb
EMP_365_893_0001,365,MCADOO - MAIN OFFICE,Post Office,893,DIMCMO243_Logistics,3,Logistics,1,0,,Kim Lewis,Kim,Lewis,555-647-8750,kim.lewis.365.893.1@postal-demo.local,61892 Paula Heights,Logistics Manager,84200.0,2110,Full-Time,staffing_plan_employee_generation.ipynb
EMP_365_1433_0001,365,MCADOO - MAIN OFFICE,Post Office,1433,DIMCMO243_Retail Services,1,Retail Services,1,0,,Traci Watson,Traci,Watson,555-576-5892,traci.watson.365.1433.1@postal-demo.local,72162 Cole Square,Retail Services Manager,79600.0,2088,Full-Time,staffing_plan_employee_generation.ipynb
EMP_365_1433_0002,365,MCADOO - MAIN OFFICE,Post Office,1433,DIMCMO243_Retail Services,1,Retail Services,0,0,EMP_365_1433_0001,Kenneth Evans,Kenneth,Evans,555-451-6933,kenneth.evans.365.1433.2@postal-demo.local,3255 Katrina Isle Apt. 990,Retail Clerk,47400.0,2164,Full-Time,staffing_plan_employee_generation.ipynb
EMP_366_382_0001,366,MCALLEN - NEW DOWNTOWN STA,Post Office,382,HIMCNDS501_Delivery,2,Delivery,1,1,,Matthew Vance,Matthew,Vance,555-546-8408,matthew.vance.366.382.1@postal-demo.local,9120 Hatfield Summit Apt. 957,Delivery Manager,101900.0,2036,Full-Time,staffing_plan_employee_generation.ipynb
EMP_366_382_0002,366,MCALLEN - NEW DOWNTOWN STA,Post Office,382,HIMCNDS501_Delivery,2,Delivery,0,0,EMP_366_382_0001,Ana Stanley,Ana,Stanley,555-632-8017,ana.stanley.366.382.2@postal-demo.local,55081 Ryan Union,Delivery Associate,52500.0,1877,Full-Time,staffing_plan_employee_generation.ipynb
EMP_366_382_0003,366,MCALLEN - NEW DOWNTOWN STA,Post Office,382,HIMCNDS501_Delivery,2,Delivery,0,0,EMP_366_382_0001,Sharon Burgess,Sharon,Burgess,555-915-8128,sharon.burgess.366.382.3@postal-demo.local,6578 Madison Mission Suite 420,Rural Carrier,50700.0,1858,Full-Time,staffing_plan_employee_generation.ipynb
EMP_366_382_0004,366,MCALLEN - NEW DOWNTOWN STA,Post Office,382,HIMCNDS501_Delivery,2,Delivery,0,0,EMP_366_382_0001,Tara Green,Tara,Green,555-597-6760,tara.green.366.382.4@postal-demo.local,55674 Anne Extensions Apt. 167,City Carrier,58000.0,911,Part-Time,staffing_plan_employee_generation.ipynb
EMP_366_382_0005,366,MCALLEN - NEW DOWNTOWN STA,Post Office,382,HIMCNDS501_Delivery,2,Delivery,0,0,EMP_366_382_0001,Lauren Guzman,Lauren,Guzman,555-243-3200,lauren.guzman.366.382.5@postal-demo.local,01341 Marks Keys,Rural Carrier,56500.0,2162,Full-Time,staffing_plan_employee_generation.ipynb
EMP_366_894_0001,366,MCALLEN - NEW DOWNTOWN STA,Post Office,894,HIMCNDS501_Logistics,3,Logistics,1,0,,Joan Ryan,Joan,Ryan,555-791-6088,joan.ryan.366.894.1@postal-demo.local,709 Megan Tunnel Suite 654,Logistics Manager,96600.0,1980,Full-Time,staffing_plan_employee_generation.ipynb
EMP_366_894_0002,366,MCALLEN - NEW DOWNTOWN STA,Post Office,894,HIMCNDS501_Logistics,3,Logistics,0,0,EMP_366_894_0001,April Smith,April,Smith,555-403-6078,april.smith.366.894.2@postal-demo.local,04004 Scott Knolls,Mail Handler,49100.0,2089,Full-Time,staffing_plan_employee_generation.ipynb
EMP_366_1434_0001,366,MCALLEN - NEW DOWNTOWN STA,Post Office,1434,HIMCNDS501_Retail Services,1,Retail Services,1,0,,Johnathan Murray,Johnathan,Murray,555-690-8286,johnathan.murray.366.1434.1@postal-demo.local,8752 Sullivan Haven,Retail Services Manager,84900.0,1857,Full-Time,staffing_plan_employee_generation.ipynb
EMP_366_1434_0002,366,MCALLEN - NEW DOWNTOWN STA,Post Office,1434,HIMCNDS501_Retail Services,1,Retail Services,0,0,EMP_366_1434_0001,Victoria Arnold,Victoria,Arnold,555-535-7870,victoria.arnold.366.1434.2@postal-demo.local,6625 Henderson Corner,Retail Clerk,42300.0,1887,Full-Time,staffing_plan_employee_generation.ipynb
EMP_366_1434_0003,366,MCALLEN - NEW DOWNTOWN STA,Post Office,1434,HIMCNDS501_Retail Services,1,Retail Services,0,0,EMP_366_1434_0001,Tammy Moreno,Tammy,Moreno,555-707-7403,tammy.moreno.366.1434.3@postal-demo.local,511 George Coves Suite 525,Retail Clerk,51000.0,1917,Full-Time,staffing_plan_employee_generation.ipynb
EMP_367_39_0001,367,MCALLEN - AUXILIARY VMF; Main Office; P&DC,Mail Processing,39,HIMCAV501_Administrative,6,Administrative,1,0,,Brian Leonard,Brian,Leonard,555-745-8708,brian.leonard.367.39.1@postal-demo.local,590 Allen Junction Apt. 717,Administrative Manager,87100.0,2177,Full-Time,staffing_plan_employee_generation.ipynb
EMP_367_39_0002,367,MCALLEN - AUXILIARY VMF; Main Office; P&DC,Mail Processing,39,HIMCAV501_Administrative,6,Administrative,0,0,EMP_367_39_0001,Jonathan Chen,Jonathan,Chen,555-533-6109,jonathan.chen.367.39.2@postal-demo.local,7631 Hannah Forks Apt. 319,Records Clerk,51600.0,2057,Full-Time,staffing_plan_employee_generation.ipynb
EMP_367_39_0003,367,MCALLEN - AUXILIARY VMF; Main Office; P&DC,Mail Processing,39,HIMCAV501_Administrative,6,Administrative,0,0,EMP_367_39_0001,Stephen Ruiz,Stephen,Ruiz,555-552-4786,stephen.ruiz.367.39.3@postal-demo.local,4616 Knapp Harbors,Office Coordinator,50900.0,2165,Full-Time,staffing_plan_employee_generation.ipynb
EMP_367_1067_0001,367,MCALLEN - AUXILIARY VMF; Main Office; P&DC,Mail Processing,1067,HIMCAV501_Logistics,3,Logistics,1,0,,Noah Barnes,Noah,Barnes,555-843-6202,noah.barnes.367.1067.1@postal-demo.local,892 Vega Corner Apt. 281,Logistics Manager,94800.0,2175,Full-Time,staffing_plan_employee_generation.ipynb
EMP_367_1067_0002,367,MCALLEN - AUXILIARY VMF; Main Office; P&DC,Mail Processing,1067,HIMCAV501_Logistics,3,Logistics,0,0,EMP_367_1067_0001,Michelle Chase,Michelle,Chase,555-710-5553,michelle.chase.367.1067.2@postal-demo.local,2447 Kimberly Mount,Transportation Clerk,51600.0,1855,Full-Time,staffing_plan_employee_generation.ipynb
EMP_367_1067_0003,367,MCALLEN - AUXILIARY VMF; Main Office; P&DC,Mail Processing,1067,HIMCAV501_Logistics,3,Logistics,0,0,EMP_367_1067_0001,Kaitlin Nguyen,Kaitlin,Nguyen,555-367-1862,kaitlin.nguyen.367.1067.3@postal-demo.local,448 Smith Avenue,Transportation Clerk,49800.0,2085,Full-Time,staffing_plan_employee_generation.ipynb
EMP_367_1067_0004,367,MCALLEN - AUXILIARY VMF; Main Office; P&DC,Mail Processing,1067,HIMCAV501_Logistics,3,Logistics,0,0,EMP_367_1067_0001,Autumn Collins,Autumn,Collins,555-582-3402,autumn.collins.367.1067.4@postal-demo.local,463 Dawn Highway Suite 807,Transportation Clerk,50100.0,2115,Full-Time,staffing_plan_employee_generation.ipynb
EMP_367_1067_0005,367,MCALLEN - AUXILIARY VMF; Main Office; P&DC,Mail Processing,1067,HIMCAV501_Logistics,3,Logistics,0,0,EMP_367_1067_0001,Karen Mendoza,Karen,Mendoza,555-218-7131,karen.mendoza.367.1067.5@postal-demo.local,4973 Schmidt Islands Apt. 425,Logistics Associate,46300.0,1958,Full-Time,staffing_plan_employee_generation.ipynb
EMP_367_1067_0006,367,MCALLEN - AUXILIARY VMF; Main Office; P&DC,Mail Processing,1067,HIMCAV501_Logistics,3,Logistics,0,0,EMP_367_1067_0001,Daniel Garcia,Daniel,Garcia,555-995-5242,daniel.garcia.367.1067.6@postal-demo.local,62897 Alexander Valley Suite 666,Logistics Associate,41600.0,1468,Part-Time,staffing_plan_employee_generation.ipynb
EMP_367_1067_0007,367,MCALLEN - AUXILIARY VMF; Main Office; P&DC,Mail Processing,1067,HIMCAV501_Logistics,3,Logistics,0,0,EMP_367_1067_0001,Karen Holt,Karen,Holt,555-214-9726,karen.holt.367.1067.7@postal-demo.local,193 Martin Villages,Mail Handler,53200.0,1915,Full-Time,staffing_plan_employee_generation.ipynb
EMP_367_1067_0008,367,MCALLEN - AUXILIARY VMF; Main Office; P&DC,Mail Processing,1067,HIMCAV501_Logistics,3,Logistics,0,0,EMP_367_1067_0001,Johnny Peterson,Johnny,Peterson,555-660-3376,johnny.peterson.367.1067.8@postal-demo.local,76970 Fisher Walks,Transportation Clerk,52300.0,2003,Full-Time,staffing_plan_employee_generation.ipynb
EMP_367_1067_0009,367,MCALLEN - AUXILIARY VMF; Main Office; P&DC,Mail Processing,1067,HIMCAV501_Logistics,3,Logistics,0,0,EMP_367_1067_0001,Seth Andrews,Seth,Andrews,555-588-6456,seth.andrews.367.1067.9@postal-demo.local,563 Washington Shore,Transportation Clerk,48400.0,1999,Full-Time,staffing_plan_employee_generation.ipynb
EMP_367_1085_0001,367,MCALLEN - AUXILIARY VMF; Main Office; P&DC,Mail Processing,1085,HIMCAV501_Maintenance,5,Maintenance,1,0,,Kevin Ramirez,Kevin,Ramirez,555-688-3680,kevin.ramirez.367.1085.1@postal-demo.local,7140 Ballard Vista Suite 025,Maintenance Manager,102700.0,1851,Full-Time,staffing_plan_employee_generation.ipynb
EMP_367_1085_0002,367,MCALLEN - AUXILIARY VMF; Main Office; P&DC,Mail Processing,1085,HIMCAV501_Maintenance,5,Maintenance,0,0,EMP_367_1085_0001,Wendy Brady,Wendy,Brady,555-700-3545,wendy.brady.367.1085.2@postal-demo.local,5449 Johnson Village,Maintenance Technician,57800.0,2115,Full-Time,staffing_plan_employee_generation.ipynb
EMP_367_1085_0003,367,MCALLEN - AUXILIARY VMF; Main Office; P&DC,Mail Processing,1085,HIMCAV501_Maintenance,5,Maintenance,0,0,EMP_367_1085_0001,Kristen Holt,Kristen,Holt,555-437-2974,kristen.holt.367.1085.3@postal-demo.local,5256 Tracy Grove Suite 555,Maintenance Technician,51600.0,1448,Part-Time,staffing_plan_employee_generation.ipynb
EMP_367_1085_0004,367,MCALLEN - AUXILIARY VMF; Main Office; P&DC,Mail Processing,1085,HIMCAV501_Maintenance,5,Maintenance,0,0,EMP_367_1085_0001,Jenna Pena,Jenna,Pena,555-957-4788,jenna.pena.367.1085.4@postal-demo.local,633 Vaughn Ferry Apt. 509,Maintenance Technician,53200.0,1226,Part-Time,staffing_plan_employee_generation.ipynb
EMP_367_1085_0005,367,MCALLEN - AUXILIARY VMF; Main Office; P&DC,Mail Processing,1085,HIMCAV501_Maintenance,5,Maintenance,0,0,EMP_367_1085_0001,Rachel Crane,Rachel,Crane,555-504-3728,rachel.crane.367.1085.5@postal-demo.local,727 Anderson Road,Equipment Maintenance Technician,68700.0,1227,Part-Time,staffing_plan_employee_generation.ipynb
EMP_367_1090_0001,367,MCALLEN - AUXILIARY VMF; Main Office; P&DC,Mail Processing,1090,HIMCAV501_Operations,4,Operations,1,1,,Jasmine Hampton,Jasmine,Hampton,555-228-7270,jasmine.hampton.367.1090.1@postal-demo.local,9588 Brown Stravenue Suite 266,Operations Manager,111900.0,2147,Full-Time,staffing_plan_employee_generation.ipynb
EMP_367_1090_0002,367,MCALLEN - AUXILIARY VMF; Main Office; P&DC,Mail Processing,1090,HIMCAV501_Operations,4,Operations,0,0,EMP_367_1090_0001,Andrew Ortiz,Andrew,Ortiz,555-382-1422,andrew.ortiz.367.1090.2@postal-demo.local,802 Graham Wells Suite 482,Plant Operations Clerk,51300.0,2036,Full-Time,staffing_plan_employee_generation.ipynb
EMP_367_1090_0003,367,MCALLEN - AUXILIARY VMF; Main Office; P&DC,Mail Processing,1090,HIMCAV501_Operations,4,Operations,0,0,EMP_367_1090_0001,Darlene Townsend,Darlene,Townsend,555-580-3913,darlene.townsend.367.1090.3@postal-demo.local,50079 Pham Meadows Suite 377,Plant Operations Clerk,51600.0,1018,Part-Time,staffing_plan_employee_generation.ipynb
EMP_367_1090_0004,367,MCALLEN - AUXILIARY VMF; Main Office; P&DC,Mail Processing,1090,HIMCAV501_Operations,4,Operations,0,0,EMP_367_1090_0001,Monica Owens,Monica,Owens,555-647-8021,monica.owens.367.1090.4@postal-demo.local,47164 Brenda Loaf Apt. 695,Plant Operations Clerk,57100.0,1993,Full-Time,staffing_plan_employee_generation.ipynb
EMP_367_1090_0005,367,MCALLEN - AUXILIARY VMF; Main Office; P&DC,Mail Processing,1090,HIMCAV501_Operations,4,Operations,0,0,EMP_367_1090_0001,Andrew Huff,Andrew,Huff,555-339-7881,andrew.huff.367.1090.5@postal-demo.local,59250 Paul Cliffs Suite 697,Operations Associate,66400.0,2191,Full-Time,staffing_plan_employee_generation.ipynb
EMP_367_1090_0006,367,MCALLEN - AUXILIARY VMF; Main Office; P&DC,Mail Processing,1090,HIMCAV501_Operations,4,Operations,0,0,EMP_367_1090_0001,Alyssa Castillo,Alyssa,Castillo,555-309-1145,alyssa.castillo.367.1090.6@postal-demo.local,07008 James Throughway,Operations Associate,61200.0,2111,Full-Time,staffing_plan_employee_generation.ipynb
EMP_367_1090_0007,367,MCALLEN - AUXILIARY VMF; Main Office; P&DC,Mail Processing,1090,HIMCAV501_Operations,4,Operations,0,0,EMP_367_1090_0001,Melissa Parker,Melissa,Parker,555-400-1861,melissa.parker.367.1090.7@postal-demo.local,37432 Andrews Stravenue,Sortation Worker,66700.0,1019,Part-Time,staffing_plan_employee_generation.ipynb
EMP_367_1090_0008,367,MCALLEN - AUXILIARY VMF; Main Office; P&DC,Mail Processing,1090,HIMCAV501_Operations,4,Operations,0,0,EMP_367_1090_0001,Gregory Deleon,Gregory,Deleon,555-750-3296,gregory.deleon.367.1090.8@postal-demo.local,80169 Velez Ridge Apt. 129,Plant Operations Clerk,50400.0,1979,Full-Time,staffing_plan_employee_generation.ipynb
EMP_367_1090_0009,367,MCALLEN - AUXILIARY VMF; Main Office; P&DC,Mail Processing,1090,HIMCAV501_Operations,4,Operations,0,0,EMP_367_1090_0001,Melanie Fisher,Melanie,Fisher,555-658-7018,melanie.fisher.367.1090.9@postal-demo.local,31182 Holder Court Suite 659,Plant Operations Clerk,51300.0,1989,Full-Time,staffing_plan_employee_generation.ipynb
EMP_367_1090_0010,367,MCALLEN - AUXILIARY VMF; Main Office; P&DC,Mail Processing,1090,HIMCAV501_Operations,4,Operations,0,0,EMP_367_1090_0001,Michael Madden,Michael,Madden,555-592-5355,michael.madden.367.1090.10@postal-demo.local,33905 Riggs Springs,Sortation Worker,54900.0,2112,Full-Time,staffing_plan_employee_generation.ipynb
EMP_367_1090_0011,367,MCALLEN - AUXILIARY VMF; Main Office; P&DC,Mail Processing,1090,HIMCAV501_Operations,4,Operations,0,0,EMP_367_1090_0001,Ryan Riley,Ryan,Riley,555-357-2614,ryan.riley.367.1090.11@postal-demo.local,94383 Howard Wall,Plant Operations Clerk,51000.0,931,Part-Time,staffing_plan_employee_generation.ipynb
EMP_367_1090_0012,367,MCALLEN - AUXILIARY VMF; Main Office; P&DC,Mail Processing,1090,HIMCAV501_Operations,4,Operations,0,0,EMP_367_1090_0001,Erica Mcclure,Erica,Mcclure,555-874-6810,erica.mcclure.367.1090.12@postal-demo.local,88463 Ball Garden Suite 850,Plant Operations Clerk,51000.0,2158,Full-Time,staffing_plan_employee_generation.ipynb
EMP_367_1090_0013,367,MCALLEN - AUXILIARY VMF; Main Office; P&DC,Mail Processing,1090,HIMCAV501_Operations,4,Operations,0,0,EMP_367_1090_0001,Jill Smith,Jill,Smith,555-707-3405,jill.smith.367.1090.13@postal-demo.local,7217 Lisa Locks,Processing Clerk,51500.0,2198,Full-Time,staffing_plan_employee_generation.ipynb
EMP_368_383_0001,368,MCCAULLEY - MPO/MODULAR BLDG,Post Office,383,FIMCMMB534_Delivery,2,Delivery,1,1,,Eric Williams,Eric,Williams,555-708-9796,eric.williams.368.383.1@postal-demo.local,3267 Joshua Ville Suite 837,Delivery Manager,97000.0,1938,Full-Time,staffing_plan_employee_generation.ipynb
EMP_368_383_0002,368,MCCAULLEY - MPO/MODULAR BLDG,Post Office,383,FIMCMMB534_Delivery,2,Delivery,0,0,EMP_368_383_0001,Douglas Finley,Douglas,Finley,555-427-9549,douglas.finley.368.383.2@postal-demo.local,793 Valencia Common Apt. 867,Delivery Associate,50700.0,2135,Full-Time,staffing_plan_employee_generation.ipynb
EMP_368_383_0003,368,MCCAULLEY - MPO/MODULAR BLDG,Post Office,383,FIMCMMB534_Delivery,2,Delivery,0,0,EMP_368_383_0001,Gabriel Freeman,Gabriel,Freeman,555-919-3897,gabriel.freeman.368.383.3@postal-demo.local,8691 Kelly Mills Suite 296,Rural Carrier,46600.0,1318,Part-Time,staffing_plan_employee_generation.ipynb
EMP_368_895_0001,368,MCCAULLEY - MPO/MODULAR BLDG,Post Office,895,FIMCMMB534_Logistics,3,Logistics,1,0,,Michelle Krueger,Michelle,Krueger,555-727-6392,michelle.krueger.368.895.1@postal-demo.local,2415 Robinson Shores Apt. 204,Logistics Manager,97200.0,2120,Full-Time,staffing_plan_employee_generation.ipynb
EMP_368_895_0002,368,MCCAULLEY - MPO/MODULAR BLDG,Post Office,895,FIMCMMB534_Logistics,3,Logistics,0,0,EMP_368_895_0001,Andrew Jones,Andrew,Jones,555-764-1470,andrew.jones.368.895.2@postal-demo.local,1912 Wright Spurs,Transportation Clerk,43400.0,2126,Full-Time,staffing_plan_employee_generation.ipynb
EMP_368_1435_0001,368,MCCAULLEY - MPO/MODULAR BLDG,Post Office,1435,FIMCMMB534_Retail Services,1,Retail Services,1,0,,John Brown,John,Brown,555-877-7975,john.brown.368.1435.1@postal-demo.local,5781 Oliver Forges,Retail Services Manager,87300.0,2031,Full-Time,staffing_plan_employee_generation.ipynb
EMP_368_1435_0002,368,MCCAULLEY - MPO/MODULAR BLDG,Post Office,1435,FIMCMMB534_Retail Services,1,Retail Services,0,0,EMP_368_1435_0001,Lauren Stewart,Lauren,Stewart,555-804-9234,lauren.stewart.368.1435.2@postal-demo.local,353 Dorothy Burgs,Retail Clerk,42900.0,1856,Full-Time,staffing_plan_employee_generation.ipynb
EMP_369_384_0001,369,MCFADDIN - MPO/MODULAR BLDG,Post Office,384,VIMCMMB973_Delivery,2,Delivery,1,1,,Nicole Ball,Nicole,Ball,555-824-1346,nicole.ball.369.384.1@postal-demo.local,6731 Thomas Square Apt. 174,Delivery Manager,100100.0,2042,Full-Time,staffing_plan_employee_generation.ipynb
EMP_369_384_0002,369,MCFADDIN - MPO/MODULAR BLDG,Post Office,384,VIMCMMB973_Delivery,2,Delivery,0,0,EMP_369_384_0001,Ashley Davis,Ashley,Davis,555-375-2464,ashley.davis.369.384.2@postal-demo.local,6073 Jackson Cove Suite 373,City Carrier,50100.0,2021,Full-Time,staffing_plan_employee_generation.ipynb
