package_id_hex,recipient_address,recipient_territory_id,sender_address,sender_territory_id,estimated_delivery_distance,recipient_first_name,recipient_middle_initial,recipient_last_name,expected_delivery_date,delivered_date
cd08bf9202bb5a8da74448a4c7cb1f60,"3461 Prairie Bend St, Katy, TX 77493",1558,"6770 Brazos Way, San Antonio, TX 78255",2006,170.57,Samuel,A,Garcia,,
fbcb9cea271a55c3aeaa9e5d431331bc,"834 Rio Vista Blvd, Humble, TX 77396",1463,"2610 Rio Vista Dr, Austin, TX 78751",2336,149.21,Valerie,W,Vasquez,,
63ee3391494d5f139914c32e4d932c8f,"6441 Mockingbird Blvd, Fort Worth, TX 76107",723,"9265 Magnolia Blvd, Corpus Christi, TX 78411",2089,346.33,Wesley,,Ortiz,,
5ada2ba3727457748d0093eb561396a5,"9025 Rio Vista Rd, Dallas, TX 75253",214,"8293 Pecan Grove Way, San Antonio, TX 78218",1968,243.8,Daniel,A,Johnson,,
aec10dcff177519a995b3369e431dcce,"763 Pecan Grove Ln, Hawkins, TX 75765",491,"7412 Rio Vista Ct, Longview, TX 75602",377,36.01,Gabriel,X,Diaz,,
17ffcbf021e95f6192994b64cfe5866f,"2658 Sunset Ridge Blvd, Dallas, TX 75254",215,"9719 Rio Vista Rd, Dallas, TX 75204",170,9.94,Maya,D,Patel,,
491e76bfe8fc52f794c60fb844351f75,"1897 Lone Star Rd, Pearland, TX 77581",1622,"6084 Lone Star Way, Fort Worth, TX 76118",734,250.51,Gabriel,,Edwards,,
533fc1b9c3465c4daad960e105c3b547,"2203 Mockingbird Way, Mckinney, TX 75071",66,"4170 Hill Country Ave, Sulphur Springs, TX 75482",318,59.2,Samuel,F,Singh,,
d6407459443f5bab91eb51fb6d594050,"4686 Live Oak Blvd, Richardson, TX 75081",76,"2936 Trinity St, Weatherford, TX 76087",712,65.72,Tara,T,Diaz,,
87c24b40080e541f96fab8d3f836bf77,"6252 Trinity Dr, Elsa, TX 78543",2113,"1155 Prairie Bend Blvd, Laredo, TX 78040",1839,124.6,Omar,Y,Flores,,
62da699ffdb1572ea39bc2ef40eb9f7e,"5245 Mesquite Rd, Bishop, TX 78343",2029,"1015 Trinity Rd, Roma, TX 78584",2150,104.5,Julian,G,Taylor,,
9bb7d339c466520594cb723e078467b1,"9585 Sunset Ridge Rd, Houston, TX 77005",1285,"7424 Lone Star Dr, El Paso, TX 79924",2948,669.03,Sofia,B,Hayes,,
0b6cb7029a445badaf948ff673c16a61,"6273 Cedar Creek Ave, Round Rock, TX 78665",2272,"4609 Lone Star St, Austin, TX 78759",2343,12.6,Camila,H,Bennett,,
506d5826175b5c8fbdd070f969adba6e,"8325 Cedar Creek Blvd, Sugar Land, TX 77479",1541,"6147 Cedar Creek Ave, Denton, TX 76208",761,265.4,Xavier,A,Edwards,,
9d6314a2324558f08147d38cdb2f18c2,"7066 Brazos Dr, Spring, TX 77382",1457,"2055 Live Oak Way, Plano, TX 75075",69,207.27,Danielle,,Walker,,
801b73679fd359ac83a5e902cdc3b6d5,"4626 Mesquite Blvd, San Antonio, TX 78207",1957,"5950 Live Oak Ct, Dallas, TX 75209",175,257.19,Isabel,N,Lee,,
1268e97e11bd54e3b8284abd982ea7f6,"2654 Cypress Ct, Corpus Christi, TX 78410",2088,"4331 Hill Country St, Richmond, TX 77406",1465,165.88,Danielle,X,Ramirez,,
6c31a8241d4a587988036e0d3ca1216e,"111 Cypress Blvd, Spring, TX 77382",1457,"589 Prairie Bend Ln, Houston, TX 77056",1338,31.51,Wesley,Y,Nguyen,,
e49c349edd265a99ad25aea3f47daf40,"4962 Cedar Creek Ct, Irving, TX 75060",56,"4302 Pecan Grove Dr, Houston, TX 77006",1286,230.46,Xavier,B,Anderson,,
6751ffec842c56a592f22509e498ae8e,"1863 Mockingbird Dr, Denton, TX 76210",763,"9239 Cypress Ct, Humble, TX 77338",1410,241.84,Priya,Y,Kim,,
b5f8189a06e95562981eea81cefe2b10,"9645 Brazos Way, San Antonio, TX 78251",2000,"1051 Prairie Bend Ave, Buda, TX 78610",2177,65.85,Sofia,X,Singh,,
5d8c840394105ec8aa1cf3f367597cc0,"1890 Bluebonnet Way, Fort Worth, TX 76137",747,"4092 Mesquite Dr, Fort Worth, TX 76106",722,4.68,Valerie,Y,Kim,,
4d1af470874952a6b8942c2a16197d8f,"4291 Live Oak Way, Houston, TX 77065",1347,"5842 Prairie Bend Blvd, Sugar Land, TX 77479",1541,25.06,Gabriel,F,Diaz,,
10867bb1bd835cf79a90acbdde1ce613,"5697 Hill Country Way, Bivins, TX 75555",351,"2599 Prairie Bend Dr, Mckinney, TX 75069",64,143.27,Kevin,V,Flores,,
7c19eb2524865db4b96fb7ddbf5444e0,"3702 Cedar Creek Blvd, Frisco, TX 75035",31,"8062 Cedar Creek Rd, Longview, TX 75604",381,121.33,Danielle,,Taylor,,
851c2efe9d785bdc85f985c84c045cbd,"2488 Lone Star Blvd, Euless, TX 76040",659,"7301 Hill Country Rd, Kerens, TX 75144",124,71.62,Priya,U,Taylor,,
51a9fa75c09e51f18de1e46291326c2b,"8272 Mockingbird Ct, Stafford, TX 77477",1538,"1926 Live Oak Rd, Richmond, TX 77407",1466,9.51,Jasmine,P,Singh,,
24a794f784c15a838ec1f83980da361d,"6119 Live Oak Rd, Richmond, TX 77406",1465,"6229 Pecan Grove Rd, Austin, TX 78704",2294,125.15,Lauren,W,Garcia,,
984f0fdaefa355378c5025521fae2129,"138 Mockingbird Way, San Antonio, TX 78258",2009,"4528 Cedar Creek St, San Antonio, TX 78240",1991,10.35,Elena,L,Anderson,,
4816aaa477d85716bced6c079091eb9e,"6759 Cedar Creek Rd, Orange, TX 77632",1656,"7265 Live Oak Ct, Dallas, TX 75231",194,253.44,Isaac,N,Garcia,,
81043f3adb81523499731bf8c9dfd4d1,"3509 Pecan Grove Ct, Port Lavaca, TX 77979",1766,"6615 Prairie Bend Rd, Katy, TX 77493",1558,98.06,Isabel,,Ortiz,,
d8b9a56f455455d098fadbcb8320f769,"2299 Bluebonnet Ln, Corpus Christi, TX 78413",2091,"8276 Cedar Creek Ln, Houston, TX 77082",1365,176.87,Gabriela,,Martinez,,
924c2c75b64a531a8a5b5f5784208687,"1209 Sunset Ridge Ln, Arlington, TX 76016",636,"7014 Lone Star Dr, Van Alstyne, TX 75495",338,63.28,Wesley,,Edwards,,
b4b990989ca755479716fa88872aaff8,"5521 Cedar Creek Way, Houston, TX 77088",1373,"131 Pecan Grove Ct, Spring, TX 77373",1446,13.1,Sofia,Q,Vasquez,,
1befbda177a55805916902ba34d03a06,"3649 Cedar Creek Rd, Houston, TX 77072",1354,"2589 Trinity Blvd, Houston, TX 77028",1308,19.88,Ethan,,Martinez,,
fcee42421a645d1c98e2f530adf1e4fc,"1615 Cedar Creek Rd, Carrollton, TX 75007",7,"222 Rio Vista Ct, Houston, TX 77057",1339,240.03,Felix,M,Singh,,
bd322b6f61165ff0a9fd6052b709114f,"3949 Lone Star Dr, Houston, TX 77007",1287,"4573 Rio Vista Way, Houston, TX 77093",1378,7.49,Isaac,Q,Anderson,,
dc10d7f9b3175dab8f389ed67fc9d6b4,"7380 Pecan Grove Way, Tomball, TX 77377",1450,"6121 Cypress Way, Cypress, TX 77433",1487,8.64,Wesley,B,Ortiz,,
c7a4578e668357079a3b8a982199d8bd,"1961 Bluebonnet Rd, Lewisville, TX 75067",62,"7795 Sunset Ridge St, San Antonio, TX 78229",1980,259.54,Kayla,G,Hayes,,
3c6ec5f6506657d0bbdb94c7e043390f,"9452 Brazos Blvd, Mcallen, TX 78501",2098,"5215 Lone Star Ct, Grand Prairie, TX 75052",48,451.46,Caleb,W,Flores,,
572b9afa62635772ac03862ff743b542,"1074 Sunset Ridge Ave, Austin, TX 78727",2306,"4927 Brazos Ct, Fort Worth, TX 76106",722,166.2,Rafael,F,Ramirez,,
344cb61a430e549083a9d281d76a6fc1,"7191 Rio Vista Ct, El Paso, TX 79936",2956,"4618 Sunset Ridge Blvd, Sierra Blanca, TX 79851",2929,70.18,Kevin,E,Walker,,
1bdcaf3638b75dd4b52c58f191905ec2,"8721 Bluebonnet Ln, Houston, TX 77008",1288,"535 Prairie Bend Ln, Austin, TX 78757",2341,143.59,Whitney,Z,Garcia,,
b9bf2744c660560b9e1568f7044b966d,"9697 Sunset Ridge Rd, San Antonio, TX 78207",1957,"6767 Mockingbird Dr, Victoria, TX 77901",1739,102.23,Ethan,W,Ramirez,,
0aa036a5e1ac56c9b416fa249c2544ec,"1444 Pecan Grove St, Houston, TX 77024",1304,"7239 Live Oak Way, Dayton, TX 77535",1591,40.46,Gabriel,T,Bennett,,
ce3e1807b6aa5487a6210ee40955d1dd,"3476 Post Oak Way, Fort Worth, TX 76108",725,"8846 Bluebonnet Way, Denton, TX 76201",757,37.33,Priya,Y,Bennett,,
5006b4eee015570e84536c8eee2d4e13,"7245 Magnolia St, Richardson, TX 75081",76,"5912 Sunset Ridge Ave, Dallas, TX 75218",183,7.49,Natalie,Y,Anderson,,
6639750e46245d34b5da7834cb44782f,"172 Prairie Bend Ln, Kingwood, TX 77339",1411,"2622 Mockingbird Way, Austin, TX 78754",2339,145.94,Ethan,,Lee,,
36eeef0ac48d5c4fb37893ad923b6069,"446 Magnolia Ave, Houston, TX 77096",1381,"4819 Bluebonnet Blvd, Houston, TX 77007",1287,7.92,Natalie,D,Edwards,,
27bce71107f85b19a977cc79e7bf7f67,"3476 Post Oak Way, Fort Worth, TX 76108",725,"3067 Hill Country Ct, Mcallen, TX 78501",2098,455.55,Priya,Y,Bennett,,
b55e16be8f1b5a00949dfb0acb466c1c,"624 Prairie Bend Ct, Mckinney, TX 75071",66,"1519 Cypress Ave, Laredo, TX 78045",1843,415.18,Aaron,J,Singh,,
a846bad78242577193e9c5c32c8660f8,"4551 Trinity Dr, Mansfield, TX 76063",688,"9197 Brazos Way, Dallas, TX 75217",182,28.62,Nathan,X,Vasquez,,
36f6826c3ea75230aaae2b809d2d22e8,"6195 Live Oak Dr, Houston, TX 77084",1368,"1336 Hill Country Way, Little River Academy, TX 76554",1027,129.0,Kayla,T,Flores,,
99c620775bfd56b1b9981b7a0935f72b,"3022 Rio Vista Ct, Dallas, TX 75214",179,"5404 Prairie Bend Rd, El Paso, TX 79907",2940,565.02,Hannah,T,Ortiz,,
02e6f31fa2f85738b2df6800f421a3d2,"8917 Lone Star Ln, San Antonio, TX 78245",1995,"1720 Bluebonnet St, Amarillo, TX 79121",2597,440.29,Luis,B,Anderson,,
60c40d6e8f7c51a5a4f0039eae66e2ae,"9491 Live Oak Way, Porter, TX 77365",1438,"8356 Brazos Ln, Beaumont, TX 77706",1679,66.21,Nathan,K,Bennett,,
a580c2259a3c53478d5e76331ac56b5e,"2091 Sunset Ridge Ln, Brownsville, TX 78521",2103,"6974 Rio Vista Way, Dallas, TX 75254",215,484.29,Daniel,F,Garcia,,
bb361928030e51948e7daddd1f6b38b1,"6724 Mockingbird Ln, Austin, TX 78705",2295,"3904 Mockingbird Rd, Rowlett, TX 75088",81,192.95,Zoe,I,Patel,,
b7a1d6c58b7c526e910094925b2f967c,"4295 Trinity Rd, Austin, TX 78759",2343,"4243 Pecan Grove St, Corpus Christi, TX 78414",2092,190.98,Zoe,R,Flores,,
f72fe13c9774542c906fcf32a44fe2d0,"2856 Post Oak Dr, Coppell, TX 75019",13,"1448 Magnolia Rd, Brownsville, TX 78521",2103,484.82,Gabriela,F,Kim,,
71c6598eb02356e88410bbb0361cce14,"2935 Post Oak Ct, Fort Worth, TX 76140",748,"4478 Post Oak Way, Lubbock, TX 79410",2746,275.38,Wesley,J,Garcia,,
de39bd690bf45c9a807fe5014601422e,"1221 Mockingbird Ave, Dallas, TX 75228",191,"7162 Post Oak Ct, El Paso, TX 79922",2947,580.78,Samuel,Y,Singh,,
ec3bed83ebe1538cb3c8a86fa2bd6e64,"3834 Bluebonnet Blvd, El Paso, TX 79934",2954,"3806 Rio Vista Dr, Van Horn, TX 79855",2933,117.08,Caleb,A,Walker,,
8108e7f6a4415101bd302b2b1b87927e,"5423 Brazos Way, Midland, TX 79701",2851,"7888 Rio Vista Rd, Midland, TX 79707",2857,8.16,Lauren,T,Singh,,
d61f45d2a3a95b60966a306743f084e2,"4885 Cedar Creek Dr, Princeton, TX 75407",225,"6609 Brazos St, Waco, TX 76708",1161,113.43,Marcus,A,Johnson,,
e150b154766351709088acb02d37d753,"7071 Sunset Ridge Rd, Pasadena, TX 77506",1568,"4226 Pecan Grove Ave, Burleson, TX 76028",646,230.84,Whitney,O,Lee,,
e3d35e70ee455d3c931dd7a4ac6b7335,"783 Cedar Creek Ln, Dallas, TX 75217",182,"8373 Rio Vista Ln, Garland, TX 75042",38,13.9,Isabel,,Vasquez,,
f049e3fca656502fa860b1a7b1d317ab,"6448 Mesquite Ln, Austin, TX 78758",2342,"9436 Sunset Ridge Blvd, Bardwell, TX 75101",93,142.92,Daniel,T,Martinez,,
3f3a248e1794529d92971168dcf0821a,"3429 Trinity Way, Austin, TX 78723",2302,"554 Prairie Bend Blvd, Waco, TX 76707",1160,91.81,Lauren,Z,Flores,,
64de91df5c83516b8082b15a1301f044,"3034 Mesquite Rd, Plano, TX 75024",20,"2942 Magnolia Ln, Waco, TX 76706",1159,112.61,Hannah,J,Patel,,
1f2639bc10bc58ca97d0cf6bd14d61cf,"1533 Pecan Grove Way, San Antonio, TX 78223",1973,"8663 Trinity Way, Belton, TX 76513",981,131.71,Olivia,K,Ramirez,,
b31c28876a2f5792bf5b98dd8dd0f3c1,"9144 Hill Country Rd, Humble, TX 77396",1463,"2057 Trinity Ave, El Paso, TX 79905",2938,673.66,Priya,,Garcia,,
49bd053ec9ad56429883f445861bb48b,"6825 Pecan Grove Ct, Waco, TX 76706",1159,"7649 Cedar Creek Blvd, Wortham, TX 76693",1152,45.19,Natalie,X,Singh,,
06b4282b85ba57b9acc380391f84d671,"1935 Prairie Bend Blvd, Brownsville, TX 78520",2102,"6484 Rio Vista Ct, Hurst, TX 76053",678,473.9,Kayla,C,Garcia,,
4acc42cdb02f5a07a0c53193a2bd546c,"6479 Hill Country Rd, Bridge City, TX 77611",1638,"6508 Prairie Bend Rd, Houston, TX 77079",1361,107.95,Samuel,O,Martinez,,
0c2a42b933cc5517a14f987bddd5cb37,"993 Sunset Ridge Ln, Killeen, TX 76541",1016,"1402 Lone Star Ln, Irving, TX 75063",59,131.15,Lauren,A,Martinez,,
daa8e50aef96567abbc7e5f13745cd9d,"8409 Mockingbird St, Austin, TX 78723",2302,"8349 Post Oak Way, Midland, TX 79703",2852,287.24,Danielle,R,Taylor,,
3d28611165bb57faa9dd7193a8fdbde5,"2958 Bluebonnet Rd, Lancaster, TX 75146",125,"3706 Live Oak Ln, Cushing, TX 75760",484,122.81,Thomas,,Patel,,
b219d7f2ef8953ada991ba9ab7cb6fbb,"6385 Prairie Bend St, Wimberley, TX 78676",2288,"7853 Prairie Bend Rd, Garland, TX 75042",38,216.69,Samuel,,Edwards,,
907d6eaa60a5591882934e9c4052817f,"6792 Hill Country Blvd, Spring, TX 77386",1460,"4772 Pecan Grove St, Grand Prairie, TX 75052",48,202.69,Lauren,,Patel,,
8af95b54cc2b5d5087a320b7363f89fb,"3321 Cypress Ln, Fort Worth, TX 76110",727,"4914 Brazos Ln, Cypress, TX 77433",1487,212.6,Caleb,S,Garcia,,
c323d5b83ab651eb950ea99b17880a19,"4694 Hill Country Way, Houston, TX 77024",1304,"3565 Lone Star St, Pasadena, TX 77504",1566,20.93,Jasmine,Y,Hayes,,
8a3ed09090bb56f89ab88c1941a9cdd7,"1022 Magnolia Dr, Tomball, TX 77375",1448,"1914 Live Oak St, Houston, TX 77056",1338,24.98,Zoe,K,Walker,,
b61e206861d35f69b09f201cb1e9ceca,"4524 Live Oak Dr, Pflugerville, TX 78660",2261,"8124 Hill Country Ct, Austin, TX 78731",2313,12.26,Luis,N,Bennett,,
348ab5161c8c5d519019f99d31fa4e7c,"3997 Lone Star Rd, Houston, TX 77006",1286,"6781 Rio Vista Ln, San Antonio, TX 78230",1981,190.5,Rafael,W,Martinez,,
94a5370c7cd352b0abbd14582c9a1271,"8475 Mesquite Ave, Plano, TX 75075",69,"4054 Brazos Way, San Antonio, TX 78253",2002,273.65,Jasmine,,Nguyen,,
d3bab192167757ac9f294aad9395b881,"6300 Live Oak Ct, Amarillo, TX 79109",2589,"4001 Live Oak Dr, Amarillo, TX 79119",2595,8.53,Isaac,L,Ortiz,,
dd66ff686b8e56d18eb52044235c742b,"5086 Live Oak Way, Carrollton, TX 75006",4,"5620 Trinity Rd, Mission, TX 78574",2141,467.95,Ethan,S,Walker,,
2a9399695c3459c280a549a052f3a9fb,"2186 Trinity Ln, Richmond, TX 77469",1530,"158 Mesquite Way, Pearland, TX 77584",1628,21.7,Hannah,L,Diaz,,
ca33dd36ed37587fabe8f7cce58b47c9,"2927 Lone Star Ct, Pearland, TX 77584",1628,"604 Magnolia St, Leonard, TX 75452",281,270.98,Aaron,F,Bennett,,
7e321173d3465757b2938f485622e274,"6686 Lone Star Way, Pflugerville, TX 78660",2261,"9203 Prairie Bend Ave, Amarillo, TX 79102",2579,410.87,Kayla,K,Castillo,,
3d09e83e0d5b51d78dca139719abae15,"6569 Lone Star St, Bridgeport, TX 76426",874,"8834 Mesquite Ave, Fort Worth, TX 76106",722,37.14,Alyssa,E,Johnson,,
e709d4e1ef845190ae0ffb4798b18e31,"8151 Sunset Ridge Dr, Edinburg, TX 78539",2109,"4525 Post Oak Ln, Richardson, TX 75080",75,470.51,Danielle,W,Bennett,,
8d46abfb68a95258ba41de48935c23ce,"8151 Sunset Ridge Dr, Edinburg, TX 78539",2109,"6240 Trinity Way, Olmito, TX 78575",2142,42.78,Danielle,W,Bennett,,
e61bd4918f2c5269994917cd907dbd94,"1703 Cedar Creek Ave, Houston, TX 77021",1301,"6543 Bluebonnet Ln, Austin, TX 78752",2337,147.04,Gabriela,,Lee,,
2f13647bfd7a5d608afd2e4ffdc5764b,"2683 Mockingbird Rd, Houston, TX 77025",1305,"6502 Rio Vista Rd, Beaumont, TX 77706",1679,81.17,Tara,X,Anderson,,
ee6aa773f4995d6c8868c099df5a0a32,"5838 Magnolia Ln, Houston, TX 77057",1339,"8127 Brazos Ln, Conroe, TX 77384",1458,33.81,Thomas,V,Flores,,
d705dc0bec9a54d29c3adef2562beca3,"5309 Prairie Bend Ct, El Paso, TX 79912",2943,"2290 Brazos Way, Edinburg, TX 78539",2109,633.88,Thomas,,Johnson,,
b53939489a0559a9a3e26c89dc9550d8,"7361 Prairie Bend Blvd, Southlake, TX 76092",715,"9527 Prairie Bend St, Palmer, TX 75152",133,45.27,Daniel,,Castillo,,
90628e80286958d385a699eabd52981c,"8608 Mesquite Blvd, Houston, TX 77020",1300,"1608 Mesquite St, Euless, TX 76040",659,236.08,Aaron,O,Edwards,,
ea0e1a0936665973a2a61c37d96a6997,"2009 Bluebonnet Ct, Odessa, TX 79762",2890,"4891 Brazos St, Lamesa, TX 79331",2675,55.87,Whitney,J,Castillo,,
4c833c5bf473518a899f5ac82ef588d2,"7087 Magnolia Blvd, Cypress, TX 77429",1482,"1475 Post Oak Ln, Dallas, TX 75238",201,208.91,Gabriela,P,Flores,,
e566326b67ed5b2c8cb44d3d7b857d9f,"7872 Bluebonnet Rd, Lancaster, TX 75146",125,"4692 Bluebonnet Blvd, San Antonio, TX 78207",1957,241.91,Kevin,V,Nguyen,,
bf61576f0ba455459fbcb6a12dab74b9,"5301 Lone Star Way, Seagraves, TX 79359",2708,"1822 Prairie Bend St, Conroe, TX 77304",1389,450.8,Ethan,G,Edwards,,
26aa9d6d5df15b9dac91d2fb0545766f,"1254 Cedar Creek Ave, Denton, TX 76210",763,"4338 Cedar Creek Ct, Garland, TX 75044",41,28.72,Whitney,T,Garcia,,
90c473865a185f2d989a93ad0e9c14ce,"7994 Mockingbird Ln, Longview, TX 75604",381,"7379 Cedar Creek Ln, Cypress, TX 77433",1487,185.18,Rafael,,Taylor,,
39a4e3382db85e84885676085b523590,"1881 Post Oak Dr, Austin, TX 78723",2302,"9387 Lone Star Ln, Georgetown, TX 78628",2211,23.47,Xavier,,Lee,,
3fe7f5d5d3f058b1b68dfd92df47192b,"6127 Brazos Ave, Houston, TX 77075",1357,"1431 Sunset Ridge Blvd, Houston, TX 77092",1377,19.15,Lauren,A,Patel,,
9f795bdb27bf5694abd0c60db31d226b,"8151 Post Oak Dr, Groesbeck, TX 76642",1093,"8433 Lone Star Ave, Corsicana, TX 75110",100,39.82,Caleb,E,Kim,,
cd9a550a32315de090288115bf794255,"4752 Brazos Dr, Austin, TX 78702",2292,"4740 Live Oak Ln, Austin, TX 78757",2341,6.19,Whitney,T,Kim,,
ac1e082711f351608f113e68222a85ce,"2098 Live Oak Ln, Houston, TX 77025",1305,"5262 Pecan Grove Ln, Beaumont, TX 77705",1678,77.4,Preston,O,Johnson,,
ec9c178c4eb35a739a723efae3ff4f0a,"2098 Live Oak Ln, Houston, TX 77025",1305,"423 Cedar Creek St, Austin, TX 78744",2328,141.52,Preston,O,Johnson,,
dd182eb48fea58da9bf4a34676164132,"2759 Cedar Creek Blvd, Allen, TX 75013",12,"8925 Sunset Ridge Rd, Coppell, TX 75019",13,19.83,Sofia,N,Martinez,,
691adf9f92015a18bad05a395a39393a,"3187 Mesquite Dr, Laredo, TX 78046",1844,"2300 Magnolia Ave, Austin, TX 78728",2308,235.25,Aaron,B,Patel,,
df06cd832b205192a2c94396386fc14f,"2606 Trinity Blvd, Pflugerville, TX 78660",2261,"1128 Mesquite Blvd, Sugar Land, TX 77498",1563,128.73,Alyssa,Y,Walker,,
ad80a839947f51239e195b76a9e951e9,"2140 Hill Country Ct, Harlingen, TX 78552",2120,"7955 Rio Vista Rd, Brownsville, TX 78521",2103,31.63,Isabel,L,Singh,,
d1eb3d48858554a3a6f8c5cc6ec0cddc,"1803 Mesquite Dr, Lumberton, TX 77657",1663,"7644 Lone Star Ct, Cactus, TX 79013",2453,604.09,Wesley,H,Castillo,,
c96bda66070c5e218635418798889d5e,"2904 Cypress Way, Houston, TX 77048",1330,"2465 Bluebonnet Ave, Richmond, TX 77407",1466,23.41,Whitney,D,Vasquez,,
ce0c7736da81592cb4edb5b057e4b3af,"2468 Prairie Bend Rd, Houston, TX 77083",1367,"2132 Pecan Grove Ln, Richardson, TX 75081",76,233.54,Luis,K,Singh,,
7825eea14dd453c6abf8010e8f7ba584,"7832 Prairie Bend Way, College Station, TX 77840",1702,"8520 Lone Star Dr, College Station, TX 77845",1704,4.42,Kevin,S,Edwards,,
a5a58b91df3f503aa1a48d6e787e7d12,"8479 Trinity Ave, College Station, TX 77840",1702,"9048 Pecan Grove Ct, Caldwell, TX 77836",1699,21.71,Kevin,F,Martinez,,
66c74e39219954e5805fdb64ee0343cf,"2059 Mockingbird Dr, Austin, TX 78744",2328,"2465 Post Oak Rd, Anthony, TX 79821",2912,539.15,Luis,,Hayes,,
f748045d996b53e09b7885d0e58a945a,"5570 Brazos Blvd, Spring, TX 77386",1460,"9489 Lone Star Dr, Jacksonville, TX 75766",492,127.58,Sofia,N,Ortiz,,
3d30e88ff2105307895969b70ea25765,"1254 Cedar Creek Ave, Denton, TX 76210",763,"3033 Cypress Ave, Beaumont, TX 77706",1679,272.16,Whitney,T,Garcia,,
e433443a4063570bac52967bc8b4b8b7,"8166 Live Oak Ave, Katy, TX 77450",1511,"8010 Rio Vista Ct, New Braunfels, TX 78130",1915,139.97,Tara,G,Walker,,
f4adae3886d35642a9cb34d0b383f488,"6415 Prairie Bend Way, Kempner, TX 76539",1015,"9404 Prairie Bend Blvd, Austin, TX 78758",2342,51.67,Hannah,X,Patel,,
9eb25cae4308534eb7a8f9d2738b790c,"3484 Mockingbird Ct, Pasadena, TX 77506",1568,"6759 Mesquite Dr, Dallas, TX 75218",183,233.58,Omar,Q,Diaz,,
cd8c16743ebf5e42952c00140f4b4218,"6389 Prairie Bend Way, Denton, TX 76205",759,"2540 Brazos Dr, Plano, TX 75094",89,32.04,Gabriel,,Singh,,
f3be2b407d3d5f9986bc6e20dfe91fd5,"7554 Brazos Blvd, Lancaster, TX 75146",125,"6547 Hill Country Rd, Fort Worth, TX 76133",744,36.83,Isaac,Z,Anderson,,
a748415548465d7e9a3e7536038c3724,"1715 Cedar Creek Way, Houston, TX 77090",1375,"8422 Sunset Ridge St, Denton, TX 76210",763,237.85,Caleb,D,Nguyen,,
ff890dffec9a523d82c974154057aa11,"6859 Cedar Creek Way, Weslaco, TX 78596",2162,"3971 Live Oak Ct, Houston, TX 77089",1374,294.11,Hannah,N,Edwards,,
834b669f074557c49b4d536a35eb1866,"938 Brazos Blvd, Big Spring, TX 79720",2864,"4199 Lone Star Ln, Abilene, TX 79601",2843,111.77,Preston,H,Martinez,,
64afa7c2fe115a69b3240b513b08331e,"5708 Lone Star Ave, Fort Worth, TX 76148",749,"9148 Prairie Bend St, Lorena, TX 76655",1110,102.01,Ethan,H,Kim,,
704bc2cfb0035afbb4fc3481f35e547b,"1696 Lone Star Ln, Katy, TX 77494",1560,"7741 Hill Country St, Canyon, TX 79015",2458,504.97,Caleb,W,Garcia,,
06161cbcac4c5cdbbe005e8cab49f204,"2079 Cypress Rd, Rosenberg, TX 77471",1532,"1786 Brazos St, Round Rock, TX 78665",2272,126.31,Alyssa,M,Diaz,,
383664d12bdc585bb366fa5b000b2b6c,"1583 Rio Vista Rd, Pasadena, TX 77505",1567,"5433 Bluebonnet Ave, Brownsville, TX 78526",2104,289.08,Camila,A,Vasquez,,
86fcae9b96915463b800580fef05d279,"6716 Bluebonnet Ct, Mesquite, TX 75181",159,"483 Mockingbird St, Arlington, TX 76011",631,30.7,Gabriel,V,Anderson,,
b9090db386b85267aa98ffe34afa1c2d,"6190 Prairie Bend Rd, Denton, TX 76205",759,"2833 Mesquite Way, Arlington, TX 76001",623,38.72,Whitney,F,Flores,,
9b14914a0f8d5caea2fecebd537dda0b,"8904 Rio Vista Dr, Snyder, TX 79549",2822,"8882 Hill Country Dr, Baytown, TX 77521",1582,410.3,Elena,X,Hayes,,
100140e9bf255b278a88973306b40cde,"4410 Cypress Ln, Prosper, TX 75078",72,"2944 Live Oak Dr, El Paso, TX 79912",2943,574.34,Aaron,R,Edwards,,
9a986d5e12705d9ba6de2853e574d42e,"5528 Brazos Way, Abilene, TX 79605",2847,"5431 Trinity Dr, Katy, TX 77493",1558,293.95,Olivia,P,Patel,,
85b0680d5bb6593abba51acce4acdfe9,"922 Brazos Ln, Kingwood, TX 77339",1411,"1047 Lone Star Dr, El Paso, TX 79907",2940,668.15,Felix,S,Martinez,,
6e4af5857a6b5090a7af5ef291d44a9f,"1873 Mockingbird St, Houston, TX 77049",1331,"7526 Cedar Creek Ln, Rogers, TX 76569",1041,145.11,Caleb,N,Castillo,,
846ae086b0d159379da16475b56f0975,"5929 Cypress Blvd, Abernathy, TX 79311",2656,"2540 Prairie Bend Way, Midland, TX 79707",2857,127.52,Priya,E,Ortiz,,
226a492b96d1505da6276039ba41993f,"4535 Bluebonnet Ct, Montgomery, TX 77356",1424,"6239 Brazos Ave, Austin, TX 78739",2325,131.81,Felix,K,Garcia,,
3088689baa4e5ae1b3aeba3a43a284fc,"7733 Cypress St, Cedar Park, TX 78613",2184,"6512 Cypress Ct, Colleyville, TX 76034",652,169.39,Wesley,K,Johnson,,
61fd46c1300a5f70a0ae95fb1a97d577,"8154 Post Oak Ave, Pearland, TX 77584",1628,"1178 Prairie Bend Ct, Fort Worth, TX 76104",720,248.79,Luis,X,Flores,,
c1c9225d3d5a5c32be9e91e90b092309,"557 Brazos Ln, Argyle, TX 76226",766,"5382 Prairie Bend Ct, Buffalo, TX 75831",520,132.31,Kevin,K,Johnson,,
